ds,y
2017-9-20,342
2017-9-21,342
2017-9-22,342
2017-9-23,342
2017-9-24,342
2017-9-25,342
2017-9-26,342
2017-9-27,342
2017-9-28,342
2017-9-29,347
2017-9-30,352
2017-10-1,357
2017-10-2,362
2017-10-3,365
2017-10-4,368
2017-10-5,371
2017-10-6,373
2017-10-7,373
2017-10-8,373
2017-10-9,373
2017-10-10,373
2017-10-11,362
2017-10-12,352
2017-10-13,354
2017-10-14,356
2017-10-15,358
2017-10-16,363
2017-10-17,368
2017-10-18,372
2017-10-19,377
2017-10-20,382
2017-10-21,387
2017-10-22,392
2017-10-23,395
2017-10-24,397
2017-10-25,399
2017-10-26,401
2017-10-27,403
2017-10-28,405
2017-10-29,407
2017-10-30,410
2017-10-31,418
2017-11-1,423
2017-11-2,429
2017-11-3,434
2017-11-4,439
2017-11-5,444
2017-11-6,449
2017-11-7,454
2017-11-8,459
2017-11-9,464
2017-11-10,468
2017-11-11,472
2017-11-12,477
2017-11-13,482
2017-11-14,490
2017-11-15,515
2017-11-16,527
2017-11-17,532
2017-11-18,537
2017-11-19,537
2017-11-20,537
2017-11-21,537
2017-11-22,537
2017-11-23,500
2017-11-24,480
2017-11-25,440
2017-11-26,440
2017-11-27,440
2017-11-28,443
2017-11-29,443
2017-11-30,420
2017-12-1,412
2017-12-2,412
2017-12-3,412
2017-12-4,412
2017-12-5,410
2017-12-6,410
2017-12-7,410
2017-12-8,410
2017-12-9,414
2017-12-10,416
2017-12-11,419
2017-12-12,421
2017-12-13,421
2017-12-14,421
2017-12-15,421
2017-12-16,401
2017-12-17,381
2017-12-18,381
2017-12-19,381
2017-12-20,381
2017-12-21,361
2017-12-22,351
2017-12-23,351
2017-12-24,351
2017-12-25,331
2017-12-26,331
2017-12-27,331
2017-12-28,331
2017-12-29,336
2017-12-30,341
2017-12-31,346
2018-1-1,351
2018-1-2,363
2018-1-3,374
2018-1-4,385
2018-1-5,392
2018-1-6,397
2018-1-7,400
2018-1-8,402
2018-1-9,404
2018-1-10,404
2018-1-11,404
2018-1-12,404
2018-1-13,404
2018-1-14,404
2018-1-15,404
2018-1-16,404
2018-1-17,404
2018-1-18,404
2018-1-19,404
2018-1-20,404
2018-1-21,404
2018-1-22,404
2018-1-23,404
2018-1-24,392
2018-1-25,382
2018-1-26,382
2018-1-27,382
2018-1-28,382
2018-1-29,382
2018-1-30,372
2018-1-31,362
2018-2-1,362
2018-2-2,362
2018-2-3,362
2018-2-4,362
2018-2-5,362
2018-2-6,362
2018-2-7,347
2018-2-8,347
2018-2-9,347
2018-2-10,352
2018-2-11,355
2018-2-12,363
2018-2-13,373
2018-2-14,378
2018-2-15,388
2018-2-16,393
2018-2-17,393
2018-2-18,382
2018-2-19,382
2018-2-20,367
2018-2-21,357
2018-2-22,357
2018-2-23,357
2018-2-24,357
2018-2-25,357
2018-2-26,357
2018-2-27,357
2018-2-28,357
2018-3-1,347
2018-3-2,347
2018-3-3,347
2018-3-4,347
2018-3-5,347
2018-3-6,347
2018-3-7,347
2018-3-8,347
2018-3-9,347
2018-3-10,332
2018-3-11,332
2018-3-12,332
2018-3-13,332
2018-3-14,332
2018-3-15,332
2018-3-16,332
2018-3-17,332
2018-3-18,332
2018-3-19,332
2018-3-20,332
2018-3-21,332
2018-3-22,332
2018-3-23,317
2018-3-24,317
2018-3-25,302
2018-3-26,302
2018-3-27,302
2018-3-28,302
2018-3-29,302
2018-3-30,287
2018-3-31,287
2018-4-1,287
2018-4-2,287
2018-4-3,287
2018-4-4,287
2018-4-5,287
2018-4-6,287
2018-4-7,287
2018-4-8,287
2018-4-9,287
2018-4-10,287
2018-4-11,392
2018-4-12,299
2018-4-13,304
2018-4-14,309
2018-4-15,315
2018-4-16,322
2018-4-17,327
2018-4-18,330
2018-4-19,332
2018-4-20,332
2018-4-21,332
2018-4-22,322
2018-4-23,322
2018-4-24,307
2018-4-25,307
2018-4-26,297
2018-4-27,287
2018-4-28,287
2018-4-29,287
2018-4-30,287
2018-5-1,297
2018-5-2,307
2018-5-3,317
2018-5-4,322
2018-5-5,325
2018-5-6,328
2018-5-7,330
2018-5-8,332
2018-5-9,332
2018-5-10,322
2018-5-11,312
2018-5-12,312
2018-5-13,312
2018-5-14,315
2018-5-15,318
2018-5-16,322
2018-5-17,325
2018-5-18,338
2018-5-19,331
2018-5-20,336
2018-5-21,340
2018-5-22,343
2018-5-23,346
2018-5-24,349
2018-5-25,353
2018-5-26,356
2018-5-27,359
2018-5-28,361
2018-5-29,363
2018-5-30,363
2018-5-31,363
2018-6-1,363
2018-6-2,363
2018-6-3,363
2018-6-4,363
2018-6-5,363
2018-6-6,365
2018-6-7,367
2018-6-8,369
2018-6-9,371
2018-6-10,373
2018-6-11,374
2018-6-12,379
2018-6-13,382
2018-6-14,384
2018-6-15,386
2018-6-16,388
2018-6-17,390
2018-6-18,392
2018-6-19,394
2018-6-20,394
2018-6-21,394
2018-6-22,394
2018-6-23,394
2018-6-24,394
2018-6-25,384
2018-6-26,384
2018-6-27,384
2018-6-28,384
2018-6-29,384
2018-6-30,384
2018-7-1,386
2018-7-2,388
2018-7-3,390
2018-7-4,392
2018-7-5,394
2018-7-6,395
2018-7-7,397
2018-7-8,399
2018-7-9,401
2018-7-10,403
2018-7-11,405
2018-7-12,407
2018-7-13,409
2018-7-14,411
2018-7-15,413
2018-7-16,415
2018-7-17,417
2018-7-18,419
2018-7-19,421
2018-7-20,423
2018-7-21,425
2018-7-22,427
2018-7-23,429
2018-7-24,431
2018-7-25,433
2018-7-26,435
2018-7-27,436
2018-7-28,437
2018-7-29,437
2018-7-30,427
2018-7-31,427
2018-8-1,412
2018-8-2,392
2018-8-3,372
2018-8-4,372
2018-8-5,352
2018-8-6,352
2018-8-7,332
2018-8-8,332
2018-8-9,332
2018-8-10,332
2018-8-11,332
2018-8-12,332
2018-8-13,332
2018-8-14,332
2018-8-15,332
2018-8-16,332
2018-8-17,332
2018-8-18,332
2018-8-19,332
2018-8-20,332
2018-8-21,332
2018-8-22,332
2018-8-23,332
2018-8-24,332
